DC,Ilex opaca,                                 ,Pinus clausa,Liquidambar styraciflua,Quercus hemisphaerica,Acer rubrum,Gordonia lasianthus,Ilex Cassine,Quercus geminata,Marked as 917 B,Quercus nigra,Pinus palustris,Ilex cassine,Pinus elliottii,Quercus laevis,Marked as 917,Pinus taeda
3149,0.0204560416183,0.00498047502876,0.0424072662169,0.0367965259079,0.312576893075,0.0403120462609,0.035904951877,0.100711572201,0.023334083537,0.0496603557458,0.162369725248,0.0200856286804,0.0533109061845,0.0234921983103,0.00479890135452,0.0583696734069,0.0104327553479
3115,0.0694984499257,0.0016508400204,0.0503031019218,0.207195222811,0.000580868671393,0.0263666026384,0.00528333209629,0.0542947756311,0.00592723720097,0.0532117750086,0.0377003901286,0.0418982632579,0.0990644198142,0.00664517912877,0.065354715113,0.138745126035,0.136279700597
3117,0.073505277707,0.024710876008,0.0481004650266,0.167557133957,0.0137726613361,0.13973790901,0.0857487870047,3.69069837237e-05,0.0515095627314,0.00175234292319,0.0101226343129,0.000696302994725,0.109557608314,0.177680915941,0.000144871743695,0.057184003393,0.0381817406122
3118,0.079414159187,0.0463472944346,0.0773816298552,0.0822927908907,0.0863811031281,0.0179053300919,0.1029355109,0.10181772217,0.00914588364871,0.0425087199564,0.00210129870457,0.0127067733041,0.0965322783452,0.000170082282738,0.158153400065,0.0444448055966,0.0397612174398
3049,0.0167292313082,0.137651700364,0.00682276048146,0.0517069270301,0.0828641634836,0.129313439445,0.109022309101,0.106013968211,0.123889552983,0.0977360437404,0.0196459090335,0.0371355336087,0.00617937551274,0.0161558076027,0.000231873361303,0.0510083936149,0.007893011119
3050,0.0977513509347,0.0424886438005,0.0171521790422,0.0353443494205,0.0155069439344,0.0681156685141,0.106133270197,0.0886397499106,0.00980392756389,0.128838663804,0.0355907898011,0.0252394656529,0.117817280138,0.0253855793313,0.00266823338037,0.170580507387,0.0129433971872
3059,0.226195572016,0.0156472210097,0.0237540208849,0.0971496410454,0.132014350073,0.015126009057,0.00534035247975,0.037560214384,0.0804314018224,0.0764764647699,0.00943663067333,0.000773345622424,0.0507588949919,0.00542021698729,0.0793136786625,0.0612579538257,0.0833440316946
3060,0.0466591973294,0.00215451518843,0.030241207156,0.0663520731253,0.130152562694,0.0664240709331,0.0224050737242,0.0227502063,0.0276232483314,0.11871361772,0.199743571951,0.0623134852347,0.0140428585053,0.0465471088501,0.072018172125,0.0492254977838,0.0226335330482
3027,0.0199361015821,0.122470969091,0.019639457926,0.000518310410799,0.0108424812109,0.0726052219919,0.0928311677269,0.0397464906995,0.134767442857,0.00201742254954,0.123990277827,0.0870947267728,0.0190633866149,0.0365489022016,0.0919882718354,0.0587746152264,0.0671647534755
86,0.141938719018,0.0912728061587,0.00847861864884,0.00568778926384,0.0723651621704,0.0471591160147,0.0190726059091,0.108946066333,0.0342974057132,0.00471001573969,0.171590963115,0.0398988873562,0.0150785502748,0.0231869051846,0.0776879615582,0.0278377482044,0.110790679336
253,0.0158468424601,0.0113487136604,0.0747616770253,0.000943496765122,0.11328169418,0.00406006547988,0.154223296034,0.0443838260004,0.028305741529,0.00982236295364,0.0128317694819,0.155878629674,0.0520031651483,0.134179485881,0.0514946481856,0.0434496199618,0.0931849655783
251,0.00582603845443,0.165951608976,0.00796224682521,0.289193643843,0.0317240673265,0.120952520214,0.0420819330242,0.0179434351774,0.00651966827446,0.034376721639,0.00131590084672,0.00658553676984,0.00261083557141,0.0282608769196,0.111056107805,0.113736726275,0.0139021320579
252,0.0786160455626,0.0935995718044,0.0840777169408,0.0832280042909,0.00383785768979,0.0904992265216,0.0155142501959,0.00388111165653,0.147859929564,0.0743785431008,0.0165228591079,0.0380034693686,0.163950493623,0.0185867639236,0.0475040260377,0.0158594301704,0.024080700442
250,0.0839395032867,0.0514825709603,0.153321713628,0.0540120815289,0.0918189868435,0.0409819024731,0.0471161497856,0.0908975756045,0.00838635834743,0.0468144461949,0.0203129213855,0.258162986122,0.00109303162642,0.0112637448456,0.0092041160436,0.00538075750209,0.0258111538222
24,0.0583421485736,0.0281594709966,0.0386406928049,0.0672813233892,0.137393308743,0.0150423968445,0.0639238642852,0.0127126917511,0.0183081086156,0.110491088753,0.00867332553492,0.0610569867888,0.0331866168639,0.29202918279,0.0296216225211,0.00088073732114,0.0242564334234
23,0.0186656491826,0.0239886273903,0.0588173068443,0.108150490022,0.081775549964,0.168643579735,0.0513752619664,0.0239932800691,0.0255611792138,0.0927021595053,0.0127241243591,0.01952321766,0.0740536767011,0.153660200403,0.050089424382,0.00148753296859,0.0347887396338
609,0.0117806618698,0.0506498958544,0.00882047986686,0.0316397747571,0.00209825414315,0.155173313443,0.00911889638159,0.0361269674515,0.0375168869517,0.0414778182154,0.0585047502767,0.107974552456,0.0601364444903,0.188200745493,0.021685810433,0.143609272694,0.0354854752227
814,0.0385058389735,0.000795529225943,0.0162902987492,0.0386700181294,0.150435641902,0.0366875959482,0.0977013461279,0.0907517818779,0.113064043384,0.0476390064106,0.0361908133885,0.0215666997952,0.0450526559605,0.0816380430973,0.119985351889,0.00202948811814,0.0629958470227
821,0.0682377061993,0.0302255963463,0.0446458779155,0.185543691584,0.0333113025204,0.0227182277377,0.0547880547823,0.0757118093767,0.0727690869672,0.12348528407,0.0307228867913,0.0135456048682,0.0895045523367,0.00894754003592,0.057433580796,0.0444528516134,0.0439563460589
645,0.164029684476,0.0409910158172,0.0280961065842,0.00731646251953,0.0717807003708,0.213150280934,0.00460146881371,0.108345898205,0.0180169711409,0.0890671155025,0.0054827245964,0.0858896508686,0.00109525225878,0.00269215923875,0.0500698515903,0.101563793192,0.00781086389187
223,0.0425495088049,0.052534339135,0.1050650652,0.0767175304495,0.030000665804,0.0331585079605,0.0593708200319,0.255453140355,0.0087346678869,0.0431958701656,0.0732342923002,0.05559504839,0.0331534205269,0.0386373475533,0.0566896058311,0.0182616459873,0.0176485236185
221,0.197093719443,0.0540982747109,0.103617133993,0.0919131276298,0.0246902748231,0.0504122353882,0.0163576293281,0.0247118520096,0.0727102290138,0.0341022162071,0.0118187552737,0.00715313750139,0.168275352948,0.0207761792907,0.0906838634751,0.0159647290187,0.0156212899464
677,0.0324095372673,0.0407841289653,0.11858664376,0.0278510414263,0.0147736349003,0.000317250181067,0.0217037584042,0.0601732109904,0.0707966563898,0.0242989912659,0.0155989775876,0.0971778389757,0.0311550423607,0.0893211067885,0.0378934774983,0.0778553976614,0.239303305577
634,0.0453847141359,0.0178578917913,0.0332996029416,0.120592495677,0.0486738642429,0.00405556191588,0.00792981757062,0.0604285701295,0.117553513759,0.020276597042,0.137216099129,0.00635299163427,0.0493870341528,0.0556936969348,0.0486489211474,0.183495584502,0.043153043294
673,0.0545403176437,0.0234826055322,0.048672210079,0.00623130137689,0.0534117579961,0.186279726977,0.0367715454356,0.0848370396386,0.0268327597618,0.0225851112278,0.094484137269,0.086790571698,0.0437889312987,0.00225223399889,0.0048942972388,0.111553797741,0.112591655087
2232,0.152965953451,0.00382478620818,0.0553077292494,0.130701196694,0.0142183878727,0.010895997995,0.0828807059868,0.0130799385136,0.0569638513052,0.129753557094,0.0874142588761,0.0485865389183,0.0216361068552,0.0514942889668,0.0309379570467,0.105062588087,0.00427615688048
2205,0.0870379317263,0.0644172941982,0.0616752731355,0.0372179710447,0.0412766776809,0.12748111172,0.0477049489862,0.016946605491,0.071642931942,0.0121253816329,0.0754596925493,0.0330596861091,0.0609293001501,0.0485420072006,0.0743725916357,0.117197574529,0.0229130202685
2204,0.131470789697,0.0970135122568,0.00245291383809,0.023436799768,0.14533159748,0.0185190930031,0.0137563254769,0.108316996829,0.0186802811584,0.0481949217429,0.0364075970689,0.12318826564,0.0485365549641,0.0594466762823,0.0587784815386,0.0439472078443,0.0225219854106
2203,0.173234887403,0.0106480100599,0.00626298447432,0.0186731625809,0.00861893904848,0.00323065218107,0.0132817317995,0.107805767303,0.0589335626979,0.153101618735,0.000673899291862,0.0693431321583,0.0157926620456,0.198245383129,0.00406188645597,0.0524472185433,0.105644502093
2206,0.114953390705,0.00189050750514,0.0135645079403,0.017025631736,0.0197027047551,0.0518323959642,0.0527358713067,0.0943066262624,0.0404481170938,0.0067432914293,0.110668679405,0.109499254124,0.198439192508,0.00710256292524,0.0392102985044,0.0104834606875,0.111393507148
2207,0.0965490848648,0.00305411459743,0.0237256912261,0.00990084636838,0.0452288350142,0.0255241695249,0.161629720789,0.067370167082,0.0145388513105,0.109889893578,0.259874154099,0.00765053216692,0.0893292824469,0.0307239724016,0.0267013033218,0.0256856271172,0.00262375409128
2210,0.106471507245,0.0511334918451,0.0202850695931,0.0168308572773,0.0401635833267,0.135970619145,0.0385998296484,0.013987272336,0.0407538460478,0.00761252657851,0.0380646762125,0.116381289117,0.0163833135447,0.122123341144,0.117826793966,0.064848919239,0.0525630637355
2192,0.178282009675,0.0762749854791,0.0588893441455,0.0202785638098,0.025266021409,0.0123619880154,0.160481149825,0.107352786289,0.000947829799778,0.00427928068054,0.0730652649659,0.0383456543985,0.00563871215188,0.0168224681944,0.108234003341,0.0709410680138,0.0425388698064
2223,0.0513876504738,0.0141244599953,0.143356399678,0.032504810362,0.0742168404257,0.0209850539444,0.0851756558097,0.0186326389531,0.0272330029139,0.0255074163213,0.0221888344539,0.173572829444,0.0409946234459,0.0067125093988,0.160874486735,0.0230332731013,0.0794995145442
2229,0.0408105160848,0.00959431849314,0.0353712717939,0.0490187840388,0.0259636497315,0.0343703731135,0.00405710907725,0.10227861714,0.0618358598158,0.038983282653,0.149883914056,0.0455738264664,0.061645912142,0.206594959563,0.00746458019837,0.000819958731533,0.125733066901
2860,0.0230947866839,0.0459302451096,0.00121161848173,0.214491195487,0.0134773964793,0.0230466923373,0.112964402264,0.023528496781,0.0686942027252,0.0841085234551,0.0213557803923,0.127251844634,0.00639190672428,0.141224876516,0.0383484649833,0.0155110010626,0.0393685658831
2859,0.164223411127,0.139249386737,0.0188105651292,0.141790327785,0.097653072225,0.00861938646108,0.0194117110071,0.0168063340658,0.0456325711322,0.118888096526,0.0374833745596,0.061780925791,0.0499272141331,0.0456524936851,0.00301556211192,0.0105608647573,0.0204947027672
2858,0.030186301595,0.140814225048,0.0879478504994,0.0172770408169,0.0885266895631,0.0237992656012,0.0790902088084,0.0347800660287,0.0191780690253,0.00180577446776,0.157066514482,0.149039991,0.0137658213487,0.0199936812715,0.0134047738229,0.0949182999166,0.0284054267045
2861,0.098215666471,0.0409722218581,0.00383649764082,0.0402721865007,0.037416450826,0.0231282859485,0.048467556952,0.0262813112183,0.0872773269808,0.374396342951,0.0949636933558,0.0562028295303,0.00256192396534,0.0154998870963,0.00158262148344,0.00790437816933,0.0410208190525
2857,0.00540540026438,0.0199418185281,0.0117702587398,0.141291518087,0.0174221607522,0.214336638513,0.0791237728418,0.018348794664,0.021504866705,0.0104413187159,0.0730915879143,0.0278950209456,0.0515287946156,0.0509771978843,0.171036872,0.0654419800024,0.0204419988271
2856,0.021883795188,0.00412396949078,0.237992010308,0.0107704709297,0.0973821690798,0.0937139768043,0.0234668368085,0.0556657842119,0.0648615721773,0.0863692802736,0.0197839167507,0.0874029617961,0.0388286617348,0.0201841386072,0.0288209011351,0.0368849221532,0.0718646325504
2873,0.14153082513,0.114355311533,0.0236201960124,0.0124451732556,0.0814449331543,0.0271539904062,0.0271288386753,0.159698845336,0.0233116096253,0.0666508942053,0.0727239761548,0.00323781394202,0.0157027532386,0.0374029090159,0.10745247179,0.0054654425723,0.080674015953
2874,0.00846781287626,0.0694651291388,0.0481760566549,0.0278412644683,0.0191499792555,0.0150023965825,0.016810097391,0.072938753563,0.0719395603045,0.0144132263421,0.00886117466125,0.0426342812457,0.103918067341,0.118034534971,0.251413049426,0.0173473359265,0.093587279851
2868,0.0134279677421,0.0633920542753,0.00184481073304,0.0878481374929,0.159998182045,0.0863943509825,0.0869541759831,0.101064534842,0.0128777823492,0.054493035336,0.114467384865,0.0180660266742,0.020363133327,0.0127205830041,0.0822160489398,0.0342276873409,0.0496441040675
2867,0.129700205672,0.00473785903106,0.0561037493043,0.0179415247027,0.139977701378,0.0283971891328,0.118412991455,0.0414645374159,0.0480201604074,0.144159914947,0.0958091973251,0.150583477653,0.00304315767448,0.0104351000853,0.00121452336765,0.00329801507714,0.00670069537179
2866,0.0458448102125,0.0331516595549,0.0367830004305,0.00953792081443,0.0533233653584,0.195290812915,0.0309534661893,0.185536604512,0.137339236547,0.045456777826,0.00245998057814,0.0495593037249,0.104610473576,0.00769220036598,0.0192432689924,0.033395082256,0.00982203614695
2843,0.1089472789,0.0282905631622,0.021641057585,0.123342550755,0.0849203045604,0.018340372538,0.0622286012375,0.0543260815996,0.0703497676363,0.0580397927567,0.0733498406053,0.02773199347,0.0815685532257,0.0684667278167,0.0102309641162,0.0434199817149,0.0648055683204
2847,0.111495248744,0.182066895495,0.00667790310241,0.00937954222362,0.0310480380551,0.0590152751769,0.0179421530875,0.0185429572723,0.0544107037099,0.0194216368757,0.0320070829509,0.0233098840218,0.180213381307,0.0559808673743,0.12363853516,0.0230885932849,0.0517613021584
2842,0.0377477698165,0.148350562636,0.0105491653002,0.00985403074135,0.0475545922234,0.0464784879896,0.0201876894658,0.0894141660331,0.0192990138631,0.0395301809702,0.0306425265517,0.0510971853502,0.0207164949711,0.288920236413,0.101817568948,0.0128467415969,0.0249935871292
2871,0.12717034905,0.00965659545416,0.0382494834581,0.163922063769,0.00320475833863,0.157085551395,0.0101352230586,0.00503105045214,0.00400570975205,0.00167836889834,0.0995196093481,0.0102631427978,0.0137249376893,0.224421394405,0.0923547165538,0.00307360812043,0.0365034374605
2704,0.00400426270778,0.0270340244357,0.122291102517,0.169293905561,0.0270085543232,0.114748641943,0.0256844738828,0.132721411539,0.0599966701801,0.102916857012,0.0910935337481,0.0717282362611,0.000190030757279,0.014794009121,0.0118056030673,0.0157729320102,0.0089157509329
2705,0.101960058863,0.028107891349,0.0646555961281,0.0875896752922,0.0243257562473,0.0202708698762,0.011943641307,0.0130495838371,0.0768121929734,0.13227658394,0.0421465529152,0.144538226746,0.0902110579946,0.0378146671658,0.082465892755,0.030968300939,0.0108634516707
2724,0.0164296141453,0.0290150755568,0.172639642138,0.0528639731267,0.0775271308358,0.122402499448,0.0210391555898,0.0585293242471,0.0555825918278,0.185340406387,0.067809754082,0.0432073201126,0.0341700658824,0.0466476166214,0.00857217012617,0.00485885559504,0.00336480427809
2714,0.0846048180358,0.0117950036158,0.0408977419639,0.013207095496,0.0265206309128,0.274206511449,0.023108266434,0.0134912181525,0.0549266543089,0.0738498903952,0.0924763275688,0.00817602086354,0.124216387571,0.0314558430869,0.0524684932899,0.0511725933458,0.0234265035098
2707,0.219654543566,0.08687286625,0.0975276578014,0.0463246298453,0.0181349243526,0.00134433234836,0.0828932112469,0.0343905121571,0.103379426001,0.093822164262,0.012569325223,0.0107710228109,0.00791344046972,0.0292174950246,0.0408617995947,0.0948934729911,0.0194291760553
2713,0.0848112693087,0.0217955205699,0.00748019778213,0.083354688572,0.0221820814734,0.0382784915926,0.0603407214074,0.0167253752772,0.0308803931026,0.0988972743983,0.0739118049081,0.00755588192815,0.0153889515902,0.154854073783,0.261640417845,0.00938264814976,0.0125202083114
2726,0.00571158274678,0.0235079325433,0.101313896772,0.0982921889251,0.00794231836696,0.157412599748,0.169604985944,0.0334244485839,0.09951012015,0.00880332416859,0.0943074864482,0.133463559714,0.0125658912277,0.0153709150813,0.0174489474731,0.00360144102287,0.0177183610845
2708,0.139736312777,0.160902299705,0.0343979347282,0.020271994243,0.0109390429612,0.0288163718805,0.124821456474,0.0495814859091,0.160363228618,0.0118166576111,0.0571955844296,0.00961591728656,0.0226478918895,0.00544761438318,0.0291686128202,0.0580893660039,0.0761882282809
2710,0.00670143474998,0.0776413912945,0.0112188834632,0.123171855917,0.0364452769089,0.0618363149372,0.10324719054,0.0136875803416,0.00468861484164,0.172651446941,0.0730769493823,0.0312312137351,0.0653268435245,0.0656890779278,0.0923456893983,0.00105621416323,0.0599840219335
2722,0.000533898524278,0.031737733654,0.217346426295,0.0513672263072,0.00847204999001,0.162429141604,0.0164483003586,0.00945869542972,0.0474621292313,0.055942336986,0.196647096345,0.0641167372752,0.0539262915685,0.00781338910569,0.0143122031709,0.00589808336139,0.0560882607928
2725,0.0441879935465,0.0367827800191,0.0270259724983,0.00259784405304,0.0306106512753,0.128291255315,0.0412804858985,0.0159363719099,0.157377079734,0.00899545535214,0.142919031405,0.0278556403346,0.0845431986922,0.0586785595515,0.0258183579882,0.0154878572443,0.151611465183
546,0.0832509033955,0.0103884436691,0.0658666166378,0.0475590884365,0.127984096231,0.0322099706598,0.071154419273,0.112858643827,0.0197134626816,0.0521046041299,0.0793482763781,0.0479953928279,0.0446027322973,0.113487630689,0.0036224590168,0.00598788900917,0.0818653708406
547,0.0466674084348,0.0732166167849,0.0250418181101,0.00605631492968,0.0132158130088,0.082631051037,0.160598238176,0.107535558325,0.00418912093713,0.0874168551337,0.000195923423536,0.187687128189,0.0205253844741,0.0825245427045,0.0663493853759,0.00475331225488,0.0313955286999
541,0.00922716346169,0.0076812053706,0.0583867944521,0.116294011902,0.0363651811297,0.0322301157778,0.0105774783109,0.14078528967,0.125562183106,0.128616805194,0.0254727083847,0.0966349211835,0.0662192965374,0.0799633893066,0.0187241938269,0.0315183521175,0.0157409102698
539,0.0449934207854,0.0987586826996,0.0259556973194,0.0131246696653,0.106796179492,0.00432604763086,0.0839399088707,0.18484728307,0.0267998769303,0.0371035623786,0.0878751419269,0.105742809164,0.0573536202321,0.00669897291393,0.0507826700787,0.0491564325442,0.0157450242976
406,0.0153245410371,0.0522421011362,0.0769640218612,0.0090893267354,0.0182254540145,0.0105398359464,0.250175177832,0.0925349557731,0.0613178021435,0.010663534919,0.0410320623509,0.0529061030727,0.0358948921421,0.0299532724593,0.0458246112552,0.135337464896,0.0619748424253
409,0.0153951791054,0.0262512334053,0.088806505415,0.0157481668234,0.0624796993012,0.10340350034,0.115448054524,0.239474227444,0.13989629177,0.0289485879049,0.0410148068293,0.010122212677,0.0038218774086,0.00391204050395,0.00479351492809,0.00980572601617,0.0906783756042
437,0.0208293568831,0.0618273364993,0.00890810665547,3.70478584784e-05,0.0394183160303,0.144411268619,0.0110948524805,0.0865840170113,0.0242619929997,0.0247692745459,0.00999698455481,0.0588050464052,0.0806897507746,0.0902474669465,0.263194549366,0.0124727808606,0.0624518515091
431,0.0348765259339,0.112590207088,0.0186238635401,0.0254686765974,0.0194158054812,0.0677925136816,0.0314074935882,0.0609422690931,0.0928245260996,0.120972324811,0.0658006148572,0.00493766281376,0.113346839919,0.138646852028,0.0356225637265,0.0132794597456,0.0434518009964
2148,0.0600356865008,0.0550355702918,0.0131126076745,0.0100621896037,0.0796548384415,0.223639308188,0.0110979327929,0.0966059489049,0.0445035921058,0.00933433558838,0.126122172316,0.119222104141,0.00190094497653,0.0862611542055,0.0181883392174,0.014488000869,0.0307352741827
2146,0.0228219322805,0.0465113461017,0.0278611791766,0.178828562815,0.0192054328853,0.0429166321212,0.0530222636195,0.012194371454,0.0350526983563,0.0285053175012,0.19340387524,0.00490953825712,0.00864733232468,0.0408690738405,0.0888031659611,0.0558684222937,0.140578855772
2152,0.0311558480859,0.0245240608104,0.0597014362186,0.0609495688516,0.0906698188763,0.103721780471,0.0181282882295,0.163436939525,0.00967941279482,0.0859271167356,0.0386721964984,0.00431198253598,0.104918252673,0.104966835943,0.0575088608656,0.023856906372,0.0178706945131
2150,0.00953057777817,0.147558305865,0.000575117673457,0.00619769852687,0.112826056457,0.127478785691,0.0333497962334,0.0115848812194,0.0766274769173,0.14193301742,0.0280775224317,0.051147491335,0.030264210269,0.0562090456364,0.0545599858986,0.00357374922702,0.108506281421
2136,0.0853710878656,0.0355405232582,0.0447905176127,0.0972167258385,0.0822997687424,0.0224107757947,0.087922253207,0.00683062233006,0.00221693308165,0.0241320480054,0.113904958748,0.00214116464602,0.0708371127054,0.00917527903375,0.119100546721,0.134724202708,0.0613854797021
2134,0.0100517872442,0.00238635161994,0.0209630192412,0.100990441015,0.13755744867,0.000487444773838,0.0266944801626,0.00412864977502,0.0127140891655,0.00345274884146,0.0854030765637,0.203671751729,0.244984722946,0.0697024831972,0.0334786799765,0.0195865021169,0.0237463229616
2138,0.00221870608558,0.0122300710222,0.0100337130058,0.0167822635507,0.0447052705808,0.0268804839723,0.0324877827608,0.0761021535517,0.138578943375,0.0189606442866,0.0488540378298,0.0792662405168,0.0357541395734,0.234270439726,0.0109756503317,0.0113279139709,0.200571545861
2137,0.299441333199,0.0643850433285,0.0470391562764,0.0142423029503,0.0171135848223,0.132831929205,0.126245875774,0.0215744010923,0.0076802854551,0.0483547817482,0.000290456716479,0.0586994410809,0.0170580274773,0.04999188101,0.00215407628204,0.0194889186785,0.0734085049045
2162,0.0219870498114,0.0496457504737,0.0896088658824,0.0413000652788,0.00367321605569,0.0170819504243,0.0501218426061,0.0372620053023,0.199962756212,0.0342382698338,0.00965840668819,0.0251981220367,0.0452619849625,0.127428329723,0.217788557535,0.0104158316651,0.0193669955087
2161,0.0189387648109,0.0157959989011,0.134687761208,0.00240987267643,0.153147858603,0.0317128014079,0.0226403790471,0.210561946272,0.0139184456595,0.0412355653721,0.0106321245674,0.00569164415788,0.0476520641539,0.174237389427,0.0184281020556,0.00260156820007,0.0957077134803
2160,0.0659743494897,0.00743841230348,0.0055416769395,0.137732468963,0.0270988876668,0.000289448934662,0.189903741763,0.220690241448,0.0458669838287,0.0955329412797,0.0107007367953,0.0260625084584,0.140926554333,0.000398269345902,0.00354234167143,0.00780305882498,0.0144973779538
2157,0.0133873196405,0.35478745344,0.0576166607927,0.0185693679743,0.0821865240213,0.0194803900464,0.12016329265,0.000618942814937,0.0704461363695,0.0102065874379,0.00388867649087,0.0796004112214,0.0647945238539,0.0399917369854,0.011028223443,0.0341517497555,0.0190820030625
2158,0.0148197943757,0.231635119042,0.052977783099,0.0838900175009,0.05598889924,0.00209907869706,0.0791356267862,0.0795254555585,0.022545556898,0.0945892949484,0.0101049183122,0.0499343115651,0.0963600210589,0.0147516123316,0.100471044787,0.00976593311874,0.00140553268067
2108,0.0103946851008,0.0339941354779,0.0343849486411,0.00531005834507,0.100559309125,0.209631111062,0.0256874402531,0.0396897186275,0.000352911566712,0.277209895254,0.0750659691296,0.0390958379149,0.0298969147241,0.023278734705,0.0501443095168,2.45746436331e-05,0.0452794459123
2105,0.0531963785648,0.0627135402638,0.0531569047754,0.198580569711,0.131882877851,0.0547291063151,0.0413295155611,0.00948241482115,0.00371160265202,0.0360901681476,0.0562876898833,0.0245448474176,0.0449281788035,0.0358215740416,0.0144614284595,0.0772050305396,0.101878172192
2110,0.169495767458,0.0834855194047,0.0198824562612,0.0461126735332,0.00574799777995,0.0667317381396,0.00112410868855,0.139219795336,0.0946271238155,0.0157530375329,0.0502275460244,0.0300558143574,0.126621788327,0.0397237180901,0.0066722885819,0.0465470559387,0.0579715707314
6204,0.0862892390954,0.00601529968357,0.0532643633823,0.0109288296993,0.0851640058042,0.00129144658087,0.0763086866235,0.0369653481709,0.0236705083532,0.0246618654133,0.0365360375981,0.0597233057237,0.0317296606907,0.327935820014,0.04564057242,0.0228164040601,0.0710586066866
1551,0.00895682854086,0.0208481967033,0.0668908737696,0.0870858474527,0.0134239539586,0.0174825083799,0.012233088759,0.0283837859492,0.00263796601323,0.191407958389,0.0842420475366,0.10656507373,0.0122918972808,0.0137298789867,0.216392744193,0.110746667792,0.00668068256531
1543,0.0573211042878,0.00292036040394,0.0780758549561,0.00895955005455,0.0743917055919,0.0642727370873,0.0600600065843,0.0967841893903,0.018791389871,0.0304829716354,0.0931049053122,0.0955180085341,0.129057913464,0.0305559569414,0.02334771287,0.135361135232,0.00099449778367
1531,0.0459867969065,0.0139158666515,0.219005859864,0.0274894129337,0.122815905314,0.0579235720325,0.0339467083233,0.00718959542327,0.0834140520168,0.0485301386531,0.0990871443626,0.0234772241892,0.0393482326233,0.0275671292926,0.0116702810886,0.105882399937,0.0327496803886
1554,0.046188206718,0.0878210635006,0.0337912235057,0.0176344423039,0.0321190599678,0.0137008974308,0.123430811691,0.110312354977,0.123808197504,0.0842231478049,0.106161247707,0.00297422590814,0.0833802281269,0.0243321406096,0.0416202528951,0.0140668029825,0.0544356963674
1951,0.0120954437441,0.046452965358,0.127238602981,0.0337371953541,0.0529934062537,0.0414468466949,0.134457526361,0.00448528637055,0.0629312218729,0.017557699238,0.0596193318743,0.0904906278021,0.0823114098001,0.0199078912909,0.0105746125249,0.0106617886117,0.193038143867
789,0.0806759665035,0.185166128274,0.051343366328,0.00169435704517,0.108411263635,0.0760943044225,0.00103300671989,0.094318396739,0.0865877960769,0.0685390382406,0.0267152678212,0.0620967979183,0.0171504630749,0.0577774700225,0.0259286799774,0.0168723871491,0.0395953100525
786,0.156270000459,0.00179383167498,0.0146079226229,0.251763519247,0.062088299647,0.00193401432688,0.0204508473974,0.0111045797819,0.0217115265918,0.16344190533,0.00475460655548,0.0921556147972,0.0498753220296,0.00437005116651,0.0315628175112,0.0387190727968,0.0733960680643
785,0.0390231262101,0.0585319306219,0.0111099049538,0.00970013651606,0.0499882443236,0.0112589763473,0.0116831183334,0.309702965873,0.0350718700077,0.0772262689915,0.0330423003396,0.0175090536388,0.0165438533567,0.0872694995176,0.017628186604,0.0726499902964,0.142060574069
771,0.0555060122337,0.00812465657033,0.128951803238,0.0194551705392,0.0658367175473,0.0488750006758,0.0507432535978,0.113877431456,0.122942589941,0.102844867823,0.00690530846717,0.0131025833118,0.00919189500149,0.0210571333934,0.065315162706,0.0871562537569,0.0801141597404
778,0.0856135751078,0.038761854101,0.123288666657,0.0261677848549,0.0768342106875,0.0878448060592,0.00321207622181,0.0250254896148,0.156556754143,0.0487073024846,0.0500863649497,0.0457257860909,0.0741708053912,0.0296842889995,0.00325469317979,0.0817669710254,0.0432985704324
1707,0.0732085442697,0.0420104103058,0.138443260203,0.0250790726223,0.0407284497418,0.0425273616975,0.0698753066824,0.0410212626511,0.0226931905872,0.0245741120102,0.0133873519234,0.196845074997,0.0022446581478,0.00648776633432,0.0395162446865,0.0417965920926,0.179561341047
1706,0.275629140412,0.0889708869423,0.013798108782,0.101436217811,0.0934109925478,0.0114383747902,0.00987488456376,0.0803993518065,0.0493718120205,0.048675340906,0.043063407706,0.0745579275432,0.0197794727701,0.0113552952018,0.0299463071762,0.0298929197932,0.0183995592276
1485,0.0369515645649,0.045247595654,0.28253379848,0.0537212947204,0.0340660209876,0.0437961631754,0.00481839273568,0.0369099757626,0.0609635248008,0.0809598901325,0.0920864382379,0.00220940743593,0.123393273114,0.0116293907762,0.0614828438813,0.0275450518494,0.00168537369089
1488,0.0764783419654,0.0133055221422,0.011931574955,0.0546196775289,0.0768414119992,0.00940043391315,0.00391992799736,0.0230720175199,0.0347753749812,0.0866922811451,0.00243204433738,0.199683736409,0.00818988027603,0.0624324341005,0.0793349875572,0.140331341181,0.116559011991
1472,0.0420801226654,0.0330795180033,0.244767184276,0.0583988727955,0.12108183014,0.0115351021759,0.0364436812903,0.168968868283,0.00301953992053,0.0185074447042,0.0232297990064,0.0920256516623,0.0464095310406,0.00375346394026,0.0580916867401,0.0355850250156,0.00302267834105
1499,0.0133030521328,0.0666244237777,0.098972983882,0.0119216604839,0.2151894433,0.0488154057079,0.0448140119322,0.0898582757486,0.00428776956316,0.000748446842389,0.0185214363525,0.00914048032109,0.0457869611091,0.171069795559,0.0150980153367,0.101352293164,0.0444955447865
1602,0.0248362921783,0.117609832713,0.0499289786798,0.0130795158452,0.217409894843,0.0309606067691,0.0232058743564,0.00878053325861,0.0122486566524,0.0265283536521,0.053224452299,0.0645686606242,0.0918761627405,0.161297885666,0.0386168508285,0.0388911142103,0.0269363346831
